Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Properties,Value
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1278620,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B1 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1278621,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B6 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.25
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,CPM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1278622,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B7 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.25
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,CPM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1278623,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B8 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1278624,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B10 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.25
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,FEP,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1278625,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B12 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1278626,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B40 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.25
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1278627,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B60 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.25
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1278628,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B68 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,FEP,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1278629,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B502 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1278630,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B503 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.25
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,FEP,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1278631,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B513 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,FEP,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1278632,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B514 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,CPM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1279013,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae B516 by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,FEP,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1279014,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae ATCC BAA-611 harboring PBP-2X Q557E mutant gene by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,FEP,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1279051,Antimicrobial activity against penicillin-resistant Streptococcus agalactiae ATCC BAA-611 harboring PBP-2X V405A mutant gene by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275458,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC,'=',0.03,ug.mL-1,UO_0000274,0.0,CHEMBL1634978,Antimicrobial activity against Streptococcus agalactiae clinical isolate after 18 to 22 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1629583,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.03
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC50,'=',0.06,ug.mL-1,UO_0000274,0.0,CHEMBL1634978,Antimicrobial activity against Streptococcus agalactiae clinical isolate after 18 to 22 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1629583,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.06
CHEMBL186,CEFEPIME,4.0,480.57,0.0,-1.28,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,MIC90,'=',0.06,ug.mL-1,UO_0000274,0.0,CHEMBL1634978,Antimicrobial activity against Streptococcus agalactiae clinical isolate after 18 to 22 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1629583,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.06
CHEMBL186366,PINOSYLVIN METHYL ETHER,,226.28,0.0,3.57,1,COc1cc(O)cc(/C=C/c2ccccc2)c1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL1006212,Antimicrobial activity against Streptococcus agalactiae by NCCLS M7-A6 method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1143441,1.0,Scientific Literature,Bioorg Med Chem Lett,2008.0,nan,32.0
CHEMBL187677,nan,,606.65,0.0,2.31,21,C[C@H]1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.N=C(N)NCCC[C@H](N)C(=O)O.O.O.O.O,MIC,'=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL830510,Minimum inhibitory concentration against Streptococcus agalactiae ATCC 13813,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1141145,1.0,Scientific Literature,J Med Chem,2005.0,nan,0.12
CHEMBL1911517,nan,,283.42,0.0,4.91,3,CCCCCC/C=C/Cc1[nH]c2ccccc2c(=O)c1C,MIC,'=',1560.0,nM,UO_0000065,0.0,CHEMBL4668769,Antibacterial activity against Streptococcus agalactiae after 48 hrs by CLSI protocol based broth microdilution assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL4665692,1.0,Scientific Literature,J Nat Prod,2020.0,TIME = 48.0 hr,1.56
CHEMBL1915715,VIRIFOGRISEIN I,,879.03,2.0,0.61,11,CC(C)C[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@H](C(C)C(C)C)N(C)C(=O)CN(C)C(=O)[C@H]2C[C@@H](O)CN2C1=O,MIC,'=',8.0,ug.mL-1,UO_0000274,0.0,CHEMBL4270908,Antibacterial activity against Streptococcus agalactiae incubated for 18 to 20 hrs by microbroth dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL4270488,1.0,Scientific Literature,J Nat Prod,2017.0,nan,8.0
CHEMBL1923650,nan,,719.85,2.0,3.31,12a,CCCCCCCCCCCCCCCCOCCCOP(=O)(CCN1C[C@@H](O)[C@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',3.13,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,3.13
CHEMBL1923651,nan,,718.87,2.0,3.6,12b,CCCCCCCCCCCCCCCCOCCCOP(=O)(CCN1C[C@@H](O)[C@H](O)C1)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,MIC,'=',3.13,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,3.13
CHEMBL1923652,nan,,719.85,2.0,3.31,12c,CCCCCCCCCCCCCCCCOCCCOP(=O)(CCN1C[C@H](O)[C@@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',6.25,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,6.25
CHEMBL1923653,nan,,749.88,3.0,2.67,12d,CCCCCCCCCCCCCCCCOCCCOP(=O)(CCN1C[C@@H](O)[C@@H](O)[C@@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',12.5,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,12.5
CHEMBL1923654,nan,,733.88,2.0,3.7,12e,CCCCCCCCCCCCCCCCOCCCOP(=O)(CCN1C[C@H](O)C[C@@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',6.25,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,6.25
CHEMBL1923657,nan,,633.72,2.0,2.12,12h,CCCCCCCCCCCCCCOP(=O)(CCN1C[C@@H](O)[C@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',6.25,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,6.25
CHEMBL1923659,nan,,689.83,2.0,3.68,12j,CCCCCCCCCCCCCCCCCCOP(=O)(CCN1C[C@@H](O)[C@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',3.13,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,3.13
CHEMBL1923660,nan,,717.88,2.0,4.46,12k,CCCCCCCCCCCCCCCCCCCCOP(=O)(CCN1C[C@@H](O)[C@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',6.25,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,6.25
CHEMBL1923661,nan,,675.8,2.0,3.29,12l,CCCCCCCCCCCCCCCCOP(=O)(CCN1C[C@H](O)C[C@H]1CO)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'=',3.13,ug.mL-1,UO_0000274,0.0,CHEMBL1926417,Antibacterial activity against Streptococcus agalactiae after 24 to 48 hrs by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1921744,1.0,Scientific Literature,J Med Chem,2011.0,nan,3.13
CHEMBL2103760,AZAMULIN,2.0,478.66,0.0,3.61,8,CC[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)[nH]2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,0.125
CHEMBL2103760,AZAMULIN,2.0,478.66,0.0,3.61,8,CC[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)[nH]2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',18.86,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,18.86
CHEMBL2103760,AZAMULIN,2.0,478.66,0.0,3.61,8,CC[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)[nH]2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',17.16,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,17.16
CHEMBL2112728,nan,,329.38,0.0,-1.0,3d(S),C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(CN(C)[C@@H](C)C(N)=O)S[C@H]12,MIC90,'=',0.06,ug.mL-1,UO_0000274,0.0,CHEMBL809363,In Vitro Anti Bacterial Activity (MIC90) against 90% of tested clinical Isolates of Streptococcus agalactiaeB(21),F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1128718,1.0,Scientific Literature,J Med Chem,1995.0,nan,0.06
CHEMBL2114021,nan,,194.62,0.0,-0.86,16,NCCC(=O)N[C@@H](CCl)C(=O)O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL809347,Compound was tested for antibacterial activity against Streptococcus agalactiae,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1123250,1.0,Scientific Literature,J Med Chem,1986.0,nan,100.0
CHEMBL2114438,nan,,408.56,0.0,2.98,11,C/C(=C/Sc1ccccc1)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,MIC,'=',50.0,ug.mL-1,UO_0000274,0.0,CHEMBL813311,In vitro antibacterial activity against Streptococcus agalactiae CMX 508,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124316,1.0,Scientific Literature,J Med Chem,1989.0,nan,50.0
CHEMBL2115370,nan,,408.56,0.0,2.98,10,C/C(=C\Sc1ccccc1)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,MIC,'=',6.2,ug.mL-1,UO_0000274,0.0,CHEMBL813311,In vitro antibacterial activity against Streptococcus agalactiae CMX 508,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124316,1.0,Scientific Literature,J Med Chem,1989.0,nan,6.2
CHEMBL21527,nan,,318.3,0.0,2.03,15,CCn1cc(C(=O)O)c(=O)c2cc(F)c(C3=NCCCO3)cc21,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL809351,In vitro antibacterial activity against Streptococcus agalactiae CMS 508,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1125111,1.0,Scientific Literature,J Med Chem,1990.0,nan,100.0
CHEMBL215303,GARENOXACIN,4.0,426.42,0.0,4.47,garenoxacin,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,MIC50,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL916598,Antibacterial activity against Streptococcus agalactiae,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1147105,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,nan,0.125
CHEMBL215303,GARENOXACIN,4.0,426.42,0.0,4.47,garenoxacin,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,MIC90,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL916598,Antibacterial activity against Streptococcus agalactiae,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1147105,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,nan,0.125
CHEMBL216252,nan,,993.72,3.0,7.75,7A,CCC(C)N(CC1CC1)[C@H]1C[C@@H](C)OC(O[C@@H]2[C@@H](C)[C@H](OC3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@]3(C)OC(=O)N(CCc4ccc(Cl)cc4)[C@@H]3[C@@H](C)C(=O)[C@H](C)C[C@]2(C)OC)[C@@H]1O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL809358,Minimum inhibitory activity against Streptococcus agalactiae CMX 508,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1147642,1.0,Scientific Literature,Bioorg Med Chem Lett,2004.0,nan,100.0
CHEMBL2180486,nan,,281.4,0.0,3.63,13,CC(C)(C)c1ccc(-c2cccc(CNC(=N)N)c2)cc1,MIC,'=',16.0,ug.mL-1,UO_0000274,0.0,CHEMBL2183431,Antimicrobial activity against Streptococcus agalactiae Strep B ATCC 12386 incubated for 24 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL2176974,1.0,Scientific Literature,J Med Chem,2012.0,nan,16.0
CHEMBL22,TRIMETHOPRIM,4.0,290.32,0.0,1.26,Trimethoprim (TMP),COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,MIC90,'=',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL809362,Antibacterial activity against Streptococcus agalactiae,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1136461,1.0,Scientific Literature,Bioorg Med Chem Lett,2003.0,nan,128.0
